time,channel,rom_request_address,table,payload_index,response_source,response_byte,consume_byte,jt_output,oracle_byte,response_match,consume_match
1.661984000,5,0x56D43,hit9,0x0D719,DDR,0x74,0x74,-384,0x74,1,1
1.661984000,7,0x57957,hit9,0x0E32D,DDR,0x7C,0x7C,-128,0x7C,1,1
1.661984000,9,0x41292,hit0,0x00675,DDR,0x8C,0x8C,1512,0x8C,1,1
1.662016000,1,0x56132,hit9,0x0CB08,DDR,0x8E,0x8E,448,0x8E,1,1
1.662016000,3,0x43169,hit2,0x02372,DDR,0x07,0x07,-1694,0x07,1,1
1.662016000,5,0x56D43,hit9,0x0D719,DDR,0x74,0x74,-384,0x74,1,1
1.662016000,7,0x57957,hit9,0x0E32D,DDR,0x7C,0x7C,-128,0x7C,1,1
1.662016000,9,0x41293,hit0,0x00676,DDR,0x8C,0x8C,1512,0x8C,1,1
1.662048000,1,0x56133,hit9,0x0CB09,DDR,0x70,0x70,-512,0x70,1,1
1.662048000,3,0x4316A,hit2,0x02373,DDR,0xD3,0xD3,1162,0xD3,1,1
1.662048000,5,0x56D44,hit9,0x0D71A,DDR,0x85,0x85,160,0x85,1,1
1.662048000,7,0x57958,hit9,0x0E32E,DDR,0x7F,0x7F,-32,0x7F,1,1
1.662048000,9,0x41293,hit0,0x00676,DDR,0x8C,0x8C,1512,0x8C,1,1
1.662080000,1,0x56133,hit9,0x0CB09,DDR,0x70,0x70,-512,0x70,1,1
1.662080000,3,0x4316A,hit2,0x02373,DDR,0xD3,0xD3,1162,0xD3,1,1
1.662080000,5,0x56D44,hit9,0x0D71A,DDR,0x85,0x85,160,0x85,1,1
1.662080000,7,0x57958,hit9,0x0E32E,DDR,0x7F,0x7F,-32,0x7F,1,1
1.662080000,9,0x41294,hit0,0x00677,DDR,0x80,0x80,0,0x80,1,1
1.662112000,1,0x56134,hit9,0x0CB0A,DDR,0x60,0x60,-1024,0x60,1,1
1.662112000,3,0x4316B,hit2,0x02374,DDR,0x58,0x58,-560,0x58,1,1
1.662112000,5,0x56D45,hit9,0x0D71B,DDR,0x8B,0x8B,352,0x8B,1,1
1.662112000,7,0x57959,hit9,0x0E32F,DDR,0x79,0x79,-224,0x79,1,1
1.662112000,9,0x41294,hit0,0x00677,DDR,0x80,0x80,0,0x80,1,1
1.662144000,1,0x56134,hit9,0x0CB0A,DDR,0x60,0x60,-1024,0x60,1,1
1.662144000,3,0x4316B,hit2,0x02374,DDR,0x58,0x58,-560,0x58,1,1
1.662144000,5,0x56D45,hit9,0x0D71B,DDR,0x8B,0x8B,352,0x8B,1,1
1.662144000,7,0x57959,hit9,0x0E32F,DDR,0x79,0x79,-224,0x79,1,1
1.662144000,9,0x41295,hit0,0x00678,DDR,0x8C,0x8C,1512,0x8C,1,1
1.662176000,1,0x56135,hit9,0x0CB0B,DDR,0x89,0x89,288,0x89,1,1
1.662176000,3,0x4316C,hit2,0x02375,DDR,0x47,0x47,-798,0x47,1,1
1.662176000,5,0x56D46,hit9,0x0D71C,DDR,0x84,0x84,128,0x84,1,1
1.662176000,7,0x5795A,hit9,0x0E330,DDR,0x79,0x79,-224,0x79,1,1
1.662176000,9,0x41295,hit0,0x00678,DDR,0x8C,0x8C,1512,0x8C,1,1
1.662208000,1,0x56135,hit9,0x0CB0B,DDR,0x89,0x89,288,0x89,1,1
1.662208000,3,0x4316C,hit2,0x02375,DDR,0x47,0x47,-798,0x47,1,1
1.662208000,5,0x56D46,hit9,0x0D71C,DDR,0x84,0x84,128,0x84,1,1
1.662208000,7,0x5795A,hit9,0x0E330,DDR,0x79,0x79,-224,0x79,1,1
1.662208000,9,0x41296,hit0,0x00679,DDR,0x8F,0x8F,1890,0x8F,1,1
1.662240000,1,0x56136,hit9,0x0CB0C,DDR,0x7B,0x7B,-160,0x7B,1,1
1.662240000,3,0x4316D,hit2,0x02376,DDR,0xC9,0xC9,1022,0xC9,1,1
1.662240000,5,0x56D47,hit9,0x0D71D,DDR,0x77,0x77,-288,0x77,1,1
1.662240000,7,0x5795B,hit9,0x0E331,DDR,0x6E,0x6E,-576,0x6E,1,1
1.662240000,9,0x41296,hit0,0x00679,DDR,0x8F,0x8F,1890,0x8F,1,1
1.662272000,1,0x56136,hit9,0x0CB0C,DDR,0x7B,0x7B,-160,0x7B,1,1
1.662272000,3,0x4316D,hit2,0x02376,DDR,0xC9,0xC9,1022,0xC9,1,1
1.662272000,5,0x56D47,hit9,0x0D71D,DDR,0x77,0x77,-288,0x77,1,1
1.662272000,7,0x5795B,hit9,0x0E331,DDR,0x6E,0x6E,-576,0x6E,1,1
1.662272000,9,0x41296,hit0,0x00679,DDR,0x8F,0x8F,1890,0x8F,1,1
1.662304000,1,0x56137,hit9,0x0CB0D,DDR,0x6D,0x6D,-608,0x6D,1,1
1.662304000,3,0x4316E,hit2,0x02377,DDR,0x43,0x43,-854,0x43,1,1
1.662304000,5,0x56D48,hit9,0x0D71E,DDR,0x7F,0x7F,-32,0x7F,1,1
1.662304000,7,0x5795C,hit9,0x0E332,DDR,0x80,0x80,0,0x80,1,1
1.662304000,9,0x41297,hit0,0x0067A,DDR,0x85,0x85,630,0x85,1,1
1.662336000,1,0x56137,hit9,0x0CB0D,DDR,0x6D,0x6D,-608,0x6D,1,1
1.662336000,3,0x4316E,hit2,0x02377,DDR,0x43,0x43,-854,0x43,1,1
1.662336000,5,0x56D49,hit9,0x0D71F,DDR,0x82,0x82,64,0x82,1,1
1.662336000,7,0x5795C,hit9,0x0E332,DDR,0x80,0x80,0,0x80,1,1
1.662336000,9,0x41297,hit0,0x0067A,DDR,0x85,0x85,630,0x85,1,1
1.662368000,1,0x56138,hit9,0x0CB0E,DDR,0x9A,0x9A,832,0x9A,1,1
1.662368000,3,0x4316F,hit2,0x02378,DDR,0xC8,0xC8,1008,0xC8,1,1
1.662368000,5,0x56D49,hit9,0x0D71F,DDR,0x82,0x82,64,0x82,1,1
1.662368000,7,0x5795D,hit9,0x0E333,DDR,0x86,0x86,192,0x86,1,1
1.662368000,9,0x41298,hit0,0x0067B,DDR,0x85,0x85,630,0x85,1,1
1.662400000,1,0x56138,hit9,0x0CB0E,DDR,0x9A,0x9A,832,0x9A,1,1
1.662400000,3,0x4316F,hit2,0x02378,DDR,0xC8,0xC8,1008,0xC8,1,1
1.662400000,5,0x56D4A,hit9,0x0D720,DDR,0x92,0x92,576,0x92,1,1
1.662400000,7,0x5795D,hit9,0x0E333,DDR,0x86,0x86,192,0x86,1,1
1.662400000,9,0x41298,hit0,0x0067B,DDR,0x85,0x85,630,0x85,1,1
1.662432000,1,0x56139,hit9,0x0CB0F,DDR,0x77,0x77,-288,0x77,1,1
1.662432000,3,0x43170,hit2,0x02379,DDR,0x29,0x29,-1218,0x29,1,1
1.662432000,5,0x56D4A,hit9,0x0D720,DDR,0x92,0x92,576,0x92,1,1
1.662432000,7,0x5795E,hit9,0x0E334,DDR,0x84,0x84,128,0x84,1,1
1.662432000,9,0x41299,hit0,0x0067C,DDR,0x91,0x91,2142,0x91,1,1
1.662464000,1,0x56139,hit9,0x0CB0F,DDR,0x77,0x77,-288,0x77,1,1
1.662464000,3,0x43170,hit2,0x02379,DDR,0x29,0x29,-1218,0x29,1,1
1.662464000,5,0x56D4B,hit9,0x0D721,DDR,0x86,0x86,192,0x86,1,1
1.662464000,7,0x5795E,hit9,0x0E334,DDR,0x84,0x84,128,0x84,1,1
1.662464000,9,0x41299,hit0,0x0067C,DDR,0x91,0x91,2142,0x91,1,1
1.662496000,1,0x5613A,hit9,0x0CB10,DDR,0x72,0x72,-448,0x72,1,1
1.662496000,3,0x43171,hit2,0x0237A,DDR,0xA7,0xA7,546,0xA7,1,1
1.662496000,5,0x56D4B,hit9,0x0D721,DDR,0x86,0x86,192,0x86,1,1
1.662496000,7,0x5795F,hit9,0x0E335,DDR,0x7E,0x7E,-64,0x7E,1,1
1.662496000,9,0x4129A,hit0,0x0067D,DDR,0x85,0x85,630,0x85,1,1
1.662528000,1,0x5613A,hit9,0x0CB10,DDR,0x72,0x72,-448,0x72,1,1
1.662528000,3,0x43171,hit2,0x0237A,DDR,0xA7,0xA7,546,0xA7,1,1
1.662528000,5,0x56D4C,hit9,0x0D722,DDR,0x77,0x77,-288,0x77,1,1
1.662528000,7,0x5795F,hit9,0x0E335,DDR,0x7E,0x7E,-64,0x7E,1,1
1.662528000,9,0x4129A,hit0,0x0067D,DDR,0x85,0x85,630,0x85,1,1
1.662560000,1,0x5613B,hit9,0x0CB11,DDR,0x79,0x79,-224,0x79,1,1
1.662560000,3,0x43172,hit2,0x0237B,DDR,0xAF,0xAF,658,0xAF,1,1
1.662560000,5,0x56D4C,hit9,0x0D722,DDR,0x77,0x77,-288,0x77,1,1
1.662560000,7,0x57960,hit9,0x0E336,DDR,0x7F,0x7F,-32,0x7F,1,1
1.662560000,9,0x4129B,hit0,0x0067E,DDR,0x8B,0x8B,1386,0x8B,1,1
1.662592000,1,0x5613C,hit9,0x0CB12,DDR,0x95,0x95,672,0x95,1,1
1.662592000,3,0x43172,hit2,0x0237B,DDR,0xAF,0xAF,658,0xAF,1,1
1.662592000,5,0x56D4D,hit9,0x0D723,DDR,0x8A,0x8A,320,0x8A,1,1
1.662592000,7,0x57960,hit9,0x0E336,DDR,0x7F,0x7F,-32,0x7F,1,1
1.662592000,9,0x4129B,hit0,0x0067E,DDR,0x8B,0x8B,1386,0x8B,1,1
1.662624000,1,0x5613C,hit9,0x0CB12,DDR,0x95,0x95,672,0x95,1,1
1.662624000,3,0x43173,hit2,0x0237C,DDR,0x51,0x51,-658,0x51,1,1
1.662624000,5,0x56D4D,hit9,0x0D723,DDR,0x8A,0x8A,320,0x8A,1,1
1.662624000,7,0x57961,hit9,0x0E337,DDR,0x7B,0x7B,-160,0x7B,1,1
1.662624000,9,0x4129C,hit0,0x0067F,DDR,0x8A,0x8A,1260,0x8A,1,1
1.662656000,1,0x5613D,hit9,0x0CB13,DDR,0x87,0x87,224,0x87,1,1
1.662656000,3,0x43173,hit2,0x0237C,DDR,0x51,0x51,-658,0x51,1,1
1.662656000,5,0x56D4E,hit9,0x0D724,DDR,0x8A,0x8A,320,0x8A,1,1
1.662656000,7,0x57961,hit9,0x0E337,DDR,0x7B,0x7B,-160,0x7B,1,1
1.662656000,9,0x4129C,hit0,0x0067F,DDR,0x8A,0x8A,1260,0x8A,1,1
1.662688000,1,0x5613D,hit9,0x0CB13,DDR,0x87,0x87,224,0x87,1,1
1.662688000,3,0x43174,hit2,0x0237D,DDR,0xA1,0xA1,462,0xA1,1,1
1.662688000,5,0x56D4E,hit9,0x0D724,DDR,0x8A,0x8A,320,0x8A,1,1
1.662688000,7,0x57962,hit9,0x0E338,DDR,0x81,0x81,32,0x81,1,1
1.662688000,9,0x4129D,hit0,0x00680,DDR,0x81,0x81,126,0x81,1,1
1.662720000,1,0x5613E,hit9,0x0CB14,DDR,0x84,0x84,128,0x84,1,1
1.662720000,3,0x43174,hit2,0x0237D,DDR,0xA1,0xA1,462,0xA1,1,1
1.662720000,5,0x56D4F,hit9,0x0D725,DDR,0x80,0x80,0,0x80,1,1
1.662720000,7,0x57962,hit9,0x0E338,DDR,0x81,0x81,32,0x81,1,1
1.662720000,9,0x4129D,hit0,0x00680,DDR,0x81,0x81,126,0x81,1,1
1.662752000,1,0x5613E,hit9,0x0CB14,DDR,0x84,0x84,128,0x84,1,1
1.662752000,3,0x43175,hit2,0x0237E,DDR,0x6E,0x6E,-252,0x6E,1,1
1.662752000,5,0x56D4F,hit9,0x0D725,DDR,0x80,0x80,0,0x80,1,1
1.662752000,7,0x57963,hit9,0x0E339,DDR,0x80,0x80,0,0x80,1,1
1.662752000,9,0x4129E,hit0,0x00681,DDR,0x8C,0x8C,1512,0x8C,1,1
1.662784000,1,0x5613F,hit9,0x0CB15,DDR,0x89,0x89,288,0x89,1,1
1.662784000,3,0x43175,hit2,0x0237E,DDR,0x6E,0x6E,-252,0x6E,1,1
1.662784000,5,0x56D50,hit9,0x0D726,DDR,0x75,0x75,-352,0x75,1,1
1.662784000,7,0x57963,hit9,0x0E339,DDR,0x80,0x80,0,0x80,1,1
1.662784000,9,0x4129E,hit0,0x00681,DDR,0x8C,0x8C,1512,0x8C,1,1
1.662816000,1,0x5613F,hit9,0x0CB15,DDR,0x89,0x89,288,0x89,1,1
1.662816000,3,0x43176,hit2,0x0237F,DDR,0x6A,0x6A,-308,0x6A,1,1
1.662816000,5,0x56D50,hit9,0x0D726,DDR,0x75,0x75,-352,0x75,1,1
1.662816000,7,0x57964,hit9,0x0E33A,DDR,0x86,0x86,192,0x86,1,1
1.662816000,9,0x4129E,hit0,0x00681,DDR,0x8C,0x8C,1512,0x8C,1,1
1.662848000,1,0x56140,hit9,0x0CB16,DDR,0x52,0x52,-1472,0x52,1,1
1.662848000,3,0x43176,hit2,0x0237F,DDR,0x6A,0x6A,-308,0x6A,1,1
1.662848000,5,0x56D51,hit9,0x0D727,DDR,0x90,0x90,512,0x90,1,1
1.662848000,7,0x57964,hit9,0x0E33A,DDR,0x86,0x86,192,0x86,1,1
1.662848000,9,0x4129F,hit0,0x00682,DDR,0x8C,0x8C,1512,0x8C,1,1
1.662880000,1,0x56140,hit9,0x0CB16,DDR,0x52,0x52,-1472,0x52,1,1
1.662880000,3,0x43177,hit2,0x02380,DDR,0xD5,0xD5,1190,0xD5,1,1
1.662880000,5,0x56D51,hit9,0x0D727,DDR,0x90,0x90,512,0x90,1,1
1.662880000,7,0x57965,hit9,0x0E33B,DDR,0x86,0x86,192,0x86,1,1
1.662880000,9,0x4129F,hit0,0x00682,DDR,0x8C,0x8C,1512,0x8C,1,1
1.662912000,1,0x56141,hit9,0x0CB17,DDR,0x89,0x89,288,0x89,1,1
1.662912000,3,0x43177,hit2,0x02380,DDR,0xD5,0xD5,1190,0xD5,1,1
1.662912000,5,0x56D52,hit9,0x0D728,DDR,0x81,0x81,32,0x81,1,1
1.662912000,7,0x57965,hit9,0x0E33B,DDR,0x86,0x86,192,0x86,1,1
1.662912000,9,0x412A0,hit0,0x00683,DDR,0x83,0x83,378,0x83,1,1
1.662944000,1,0x56141,hit9,0x0CB17,DDR,0x89,0x89,288,0x89,1,1
1.662944000,3,0x43178,hit2,0x02381,DDR,0x2F,0x2F,-1134,0x2F,1,1
1.662944000,5,0x56D52,hit9,0x0D728,DDR,0x81,0x81,32,0x81,1,1
1.662944000,7,0x57966,hit9,0x0E33C,DDR,0x85,0x85,160,0x85,1,1
1.662944000,9,0x412A0,hit0,0x00683,DDR,0x83,0x83,378,0x83,1,1
1.662976000,1,0x56142,hit9,0x0CB18,DDR,0x9B,0x9B,864,0x9B,1,1
1.662976000,3,0x43179,hit2,0x02382,DDR,0x88,0x88,112,0x88,1,1
1.662976000,5,0x56D53,hit9,0x0D729,DDR,0x72,0x72,-448,0x72,1,1
1.662976000,7,0x57967,hit9,0x0E33D,DDR,0x7E,0x7E,-64,0x7E,1,1
1.662976000,9,0x412A1,hit0,0x00684,DDR,0x89,0x89,1134,0x89,1,1
1.663008000,1,0x56142,hit9,0x0CB18,DDR,0x9B,0x9B,864,0x9B,1,1
1.663008000,3,0x43179,hit2,0x02382,DDR,0x88,0x88,112,0x88,1,1
1.663008000,5,0x56D53,hit9,0x0D729,DDR,0x72,0x72,-448,0x72,1,1
1.663008000,7,0x57967,hit9,0x0E33D,DDR,0x7E,0x7E,-64,0x7E,1,1
1.663008000,9,0x412A1,hit0,0x00684,DDR,0x89,0x89,1134,0x89,1,1
1.663040000,1,0x56143,hit9,0x0CB19,DDR,0x69,0x69,-736,0x69,1,1
1.663040000,3,0x4317A,hit2,0x02383,DDR,0x75,0x75,-154,0x75,1,1
1.663040000,5,0x56D54,hit9,0x0D72A,DDR,0x6D,0x6D,-608,0x6D,1,1
1.663040000,7,0x57968,hit9,0x0E33E,DDR,0x7F,0x7F,-32,0x7F,1,1
1.663040000,9,0x412A2,hit0,0x00685,DDR,0x86,0x86,756,0x86,1,1
1.663072000,1,0x56143,hit9,0x0CB19,DDR,0x69,0x69,-736,0x69,1,1
1.663072000,3,0x4317A,hit2,0x02383,DDR,0x75,0x75,-154,0x75,1,1
1.663072000,5,0x56D54,hit9,0x0D72A,DDR,0x6D,0x6D,-608,0x6D,1,1
1.663072000,7,0x57968,hit9,0x0E33E,DDR,0x7F,0x7F,-32,0x7F,1,1
1.663072000,9,0x412A2,hit0,0x00685,DDR,0x86,0x86,756,0x86,1,1
1.663104000,1,0x56144,hit9,0x0CB1A,DDR,0x7B,0x7B,-160,0x7B,1,1
1.663104000,3,0x4317B,hit2,0x02384,DDR,0x92,0x92,252,0x92,1,1
1.663104000,5,0x56D55,hit9,0x0D72B,DDR,0x78,0x78,-256,0x78,1,1
1.663104000,7,0x57969,hit9,0x0E33F,DDR,0x81,0x81,32,0x81,1,1
1.663104000,9,0x412A3,hit0,0x00686,DDR,0x80,0x80,0,0x80,1,1
1.663136000,1,0x56144,hit9,0x0CB1A,DDR,0x7B,0x7B,-160,0x7B,1,1
1.663136000,3,0x4317B,hit2,0x02384,DDR,0x92,0x92,252,0x92,1,1
1.663136000,5,0x56D55,hit9,0x0D72B,DDR,0x78,0x78,-256,0x78,1,1
1.663136000,7,0x57969,hit9,0x0E33F,DDR,0x81,0x81,32,0x81,1,1
1.663136000,9,0x412A3,hit0,0x00686,DDR,0x80,0x80,0,0x80,1,1
1.663168000,1,0x56145,hit9,0x0CB1B,DDR,0x92,0x92,576,0x92,1,1
1.663168000,3,0x4317C,hit2,0x02385,DDR,0x66,0x66,-364,0x66,1,1
1.663168000,5,0x56D56,hit9,0x0D72C,DDR,0x82,0x82,64,0x82,1,1
1.663168000,7,0x5796A,hit9,0x0E340,DDR,0x85,0x85,160,0x85,1,1
1.663168000,9,0x412A4,hit0,0x00687,DDR,0x8B,0x8B,1386,0x8B,1,1
1.663200000,1,0x56145,hit9,0x0CB1B,DDR,0x92,0x92,576,0x92,1,1
1.663200000,3,0x4317C,hit2,0x02385,DDR,0x66,0x66,-364,0x66,1,1
1.663200000,5,0x56D56,hit9,0x0D72C,DDR,0x82,0x82,64,0x82,1,1
1.663200000,7,0x5796A,hit9,0x0E340,DDR,0x85,0x85,160,0x85,1,1
1.663200000,9,0x412A4,hit0,0x00687,DDR,0x8B,0x8B,1386,0x8B,1,1
1.663232000,1,0x56146,hit9,0x0CB1C,DDR,0x5E,0x5E,-1088,0x5E,1,1
1.663232000,3,0x4317D,hit2,0x02386,DDR,0x73,0x73,-182,0x73,1,1
1.663232000,5,0x56D57,hit9,0x0D72D,DDR,0x93,0x93,608,0x93,1,1
1.663232000,7,0x5796B,hit9,0x0E341,DDR,0x7B,0x7B,-160,0x7B,1,1
1.663232000,9,0x412A5,hit0,0x00688,DDR,0x88,0x88,1008,0x88,1,1
1.663264000,1,0x56146,hit9,0x0CB1C,DDR,0x5E,0x5E,-1088,0x5E,1,1
1.663264000,3,0x4317D,hit2,0x02386,DDR,0x73,0x73,-182,0x73,1,1
1.663264000,5,0x56D57,hit9,0x0D72D,DDR,0x93,0x93,608,0x93,1,1
1.663264000,7,0x5796B,hit9,0x0E341,DDR,0x7B,0x7B,-160,0x7B,1,1
1.663264000,9,0x412A5,hit0,0x00688,DDR,0x88,0x88,1008,0x88,1,1
1.663296000,1,0x56147,hit9,0x0CB1D,DDR,0x84,0x84,128,0x84,1,1
1.663296000,3,0x4317E,hit2,0x02387,DDR,0x8F,0x8F,210,0x8F,1,1
1.663296000,5,0x56D58,hit9,0x0D72E,DDR,0x6D,0x6D,-608,0x6D,1,1
1.663296000,7,0x5796C,hit9,0x0E342,DDR,0x80,0x80,0,0x80,1,1
1.663296000,9,0x412A5,hit0,0x00688,DDR,0x88,0x88,1008,0x88,1,1
1.663328000,1,0x56147,hit9,0x0CB1D,DDR,0x84,0x84,128,0x84,1,1
1.663328000,3,0x4317E,hit2,0x02387,DDR,0x8F,0x8F,210,0x8F,1,1
1.663328000,5,0x56D58,hit9,0x0D72E,DDR,0x6D,0x6D,-608,0x6D,1,1
1.663328000,7,0x5796C,hit9,0x0E342,DDR,0x80,0x80,0,0x80,1,1
1.663328000,9,0x412A6,hit0,0x00689,DDR,0x86,0x86,756,0x86,1,1
1.663360000,1,0x56148,hit9,0x0CB1E,DDR,0x8C,0x8C,384,0x8C,1,1
1.663360000,3,0x4317F,hit2,0x02388,DDR,0xA2,0xA2,476,0xA2,1,1
1.663360000,5,0x56D59,hit9,0x0D72F,DDR,0x71,0x71,-480,0x71,1,1
1.663360000,7,0x5796D,hit9,0x0E343,DDR,0x7B,0x7B,-160,0x7B,1,1
1.663360000,9,0x412A6,hit0,0x00689,DDR,0x86,0x86,756,0x86,1,1
1.663392000,1,0x56148,hit9,0x0CB1E,DDR,0x8C,0x8C,384,0x8C,1,1
1.663392000,3,0x4317F,hit2,0x02388,DDR,0xA2,0xA2,476,0xA2,1,1
1.663392000,5,0x56D5A,hit9,0x0D730,DDR,0x8F,0x8F,480,0x8F,1,1
1.663392000,7,0x5796D,hit9,0x0E343,DDR,0x7B,0x7B,-160,0x7B,1,1
1.663392000,9,0x412A7,hit0,0x0068A,DDR,0x85,0x85,630,0x85,1,1
1.663424000,1,0x56149,hit9,0x0CB1F,DDR,0x81,0x81,32,0x81,1,1
1.663424000,3,0x43180,hit2,0x02389,DDR,0x71,0x71,-210,0x71,1,1
1.663424000,5,0x56D5A,hit9,0x0D730,DDR,0x8F,0x8F,480,0x8F,1,1
1.663424000,7,0x5796E,hit9,0x0E344,DDR,0x7D,0x7D,-96,0x7D,1,1
1.663424000,9,0x412A7,hit0,0x0068A,DDR,0x85,0x85,630,0x85,1,1
1.663456000,1,0x56149,hit9,0x0CB1F,DDR,0x81,0x81,32,0x81,1,1
1.663456000,3,0x43180,hit2,0x02389,DDR,0x71,0x71,-210,0x71,1,1
1.663456000,5,0x56D5B,hit9,0x0D731,DDR,0x93,0x93,608,0x93,1,1
1.663456000,7,0x5796E,hit9,0x0E344,DDR,0x7D,0x7D,-96,0x7D,1,1
1.663456000,9,0x412A8,hit0,0x0068B,DDR,0x7F,0x7F,-126,0x7F,1,1
1.663488000,1,0x5614A,hit9,0x0CB20,DDR,0x78,0x78,-256,0x78,1,1
1.663488000,3,0x43181,hit2,0x0238A,DDR,0x55,0x55,-602,0x55,1,1
1.663488000,5,0x56D5B,hit9,0x0D731,DDR,0x93,0x93,608,0x93,1,1
1.663488000,7,0x5796F,hit9,0x0E345,DDR,0x84,0x84,128,0x84,1,1
1.663488000,9,0x412A8,hit0,0x0068B,DDR,0x7F,0x7F,-126,0x7F,1,1
1.663520000,1,0x5614A,hit9,0x0CB20,DDR,0x78,0x78,-256,0x78,1,1
1.663520000,3,0x43181,hit2,0x0238A,DDR,0x55,0x55,-602,0x55,1,1
1.663520000,5,0x56D5C,hit9,0x0D732,DDR,0x7D,0x7D,-96,0x7D,1,1
1.663520000,7,0x5796F,hit9,0x0E345,DDR,0x84,0x84,128,0x84,1,1
1.663520000,9,0x412A9,hit0,0x0068C,DDR,0x8E,0x8E,1764,0x8E,1,1
1.663552000,1,0x5614B,hit9,0x0CB21,DDR,0x83,0x83,96,0x83,1,1
1.663552000,3,0x43182,hit2,0x0238B,DDR,0xC1,0xC1,910,0xC1,1,1
1.663552000,5,0x56D5C,hit9,0x0D732,DDR,0x7D,0x7D,-96,0x7D,1,1
1.663552000,7,0x57970,hit9,0x0E346,DDR,0x84,0x84,128,0x84,1,1
1.663552000,9,0x412A9,hit0,0x0068C,DDR,0x8E,0x8E,1764,0x8E,1,1
1.663584000,1,0x5614C,hit9,0x0CB22,DDR,0x6D,0x6D,-608,0x6D,1,1
1.663584000,3,0x43182,hit2,0x0238B,DDR,0xC1,0xC1,910,0xC1,1,1
1.663584000,5,0x56D5D,hit9,0x0D733,DDR,0x80,0x80,0,0x80,1,1
1.663584000,7,0x57970,hit9,0x0E346,DDR,0x84,0x84,128,0x84,1,1
1.663584000,9,0x412AA,hit0,0x0068D,DDR,0x85,0x85,630,0x85,1,1
1.663616000,1,0x5614C,hit9,0x0CB22,DDR,0x6D,0x6D,-608,0x6D,1,1
1.663616000,3,0x43183,hit2,0x0238C,DDR,0x4C,0x4C,-728,0x4C,1,1
1.663616000,5,0x56D5D,hit9,0x0D733,DDR,0x80,0x80,0,0x80,1,1
1.663616000,7,0x57971,hit9,0x0E347,DDR,0x7E,0x7E,-64,0x7E,1,1
1.663616000,9,0x412AA,hit0,0x0068D,DDR,0x85,0x85,630,0x85,1,1
1.663648000,1,0x5614D,hit9,0x0CB23,DDR,0x69,0x69,-736,0x69,1,1
1.663648000,3,0x43183,hit2,0x0238C,DDR,0x4C,0x4C,-728,0x4C,1,1
1.663648000,5,0x56D5E,hit9,0x0D734,DDR,0x7E,0x7E,-64,0x7E,1,1
1.663648000,7,0x57971,hit9,0x0E347,DDR,0x7E,0x7E,-64,0x7E,1,1
1.663648000,9,0x412AB,hit0,0x0068E,DDR,0x78,0x78,-1008,0x78,1,1
1.663680000,1,0x5614D,hit9,0x0CB23,DDR,0x69,0x69,-736,0x69,1,1
1.663680000,3,0x43184,hit2,0x0238D,DDR,0xDF,0xDF,1330,0xDF,1,1
1.663680000,5,0x56D5E,hit9,0x0D734,DDR,0x7E,0x7E,-64,0x7E,1,1
1.663680000,7,0x57972,hit9,0x0E348,DDR,0x8E,0x8E,448,0x8E,1,1
1.663680000,9,0x412AB,hit0,0x0068E,DDR,0x78,0x78,-1008,0x78,1,1
1.663712000,1,0x5614E,hit9,0x0CB24,DDR,0xAB,0xAB,1376,0xAB,1,1
1.663712000,3,0x43184,hit2,0x0238D,DDR,0xDF,0xDF,1330,0xDF,1,1
1.663712000,5,0x56D5F,hit9,0x0D735,DDR,0x87,0x87,224,0x87,1,1
1.663712000,7,0x57972,hit9,0x0E348,DDR,0x8E,0x8E,448,0x8E,1,1
1.663712000,9,0x412AC,hit0,0x0068F,DDR,0x8B,0x8B,1386,0x8B,1,1
1.663744000,1,0x5614E,hit9,0x0CB24,DDR,0xAB,0xAB,1376,0xAB,1,1
1.663744000,3,0x43185,hit2,0x0238E,DDR,0x1A,0x1A,-1428,0x1A,1,1
1.663744000,5,0x56D5F,hit9,0x0D735,DDR,0x87,0x87,224,0x87,1,1
1.663744000,7,0x57973,hit9,0x0E349,DDR,0x8C,0x8C,384,0x8C,1,1
1.663744000,9,0x412AC,hit0,0x0068F,DDR,0x8B,0x8B,1386,0x8B,1,1
1.663776000,1,0x5614F,hit9,0x0CB25,DDR,0x7D,0x7D,-96,0x7D,1,1
1.663776000,3,0x43185,hit2,0x0238E,DDR,0x1A,0x1A,-1428,0x1A,1,1
1.663776000,5,0x56D60,hit9,0x0D736,DDR,0x7C,0x7C,-128,0x7C,1,1
1.663776000,7,0x57973,hit9,0x0E349,DDR,0x8C,0x8C,384,0x8C,1,1
1.663776000,9,0x412AD,hit0,0x00690,DDR,0x89,0x89,1134,0x89,1,1
1.663808000,1,0x5614F,hit9,0x0CB25,DDR,0x7D,0x7D,-96,0x7D,1,1
1.663808000,3,0x43186,hit2,0x0238F,DDR,0x84,0x84,56,0x84,1,1
1.663808000,5,0x56D60,hit9,0x0D736,DDR,0x7C,0x7C,-128,0x7C,1,1
1.663808000,7,0x57974,hit9,0x0E34A,DDR,0x8B,0x8B,352,0x8B,1,1
1.663808000,9,0x412AD,hit0,0x00690,DDR,0x89,0x89,1134,0x89,1,1
1.663840000,1,0x56150,hit9,0x0CB26,DDR,0x68,0x68,-768,0x68,1,1
1.663840000,3,0x43186,hit2,0x0238F,DDR,0x84,0x84,56,0x84,1,1
1.663840000,5,0x56D61,hit9,0x0D737,DDR,0x81,0x81,32,0x81,1,1
1.663840000,7,0x57974,hit9,0x0E34A,DDR,0x8B,0x8B,352,0x8B,1,1
